"Site.Name","Date","Ametryn","Atrazine","Chlorpyrifos","Diuron","Fipronil","Fluroxypyr","Haloxyfop..acid.","Hexazinone","Imazapic","Imidacloprid","Isoxaflutole.metabolite..DKN.","MCPA","Metolachlor","Metribuzin","Metsulfuron.methyl","Pendimethalin","Prometryn","Simazine","Tebuthiuron","Terbuthylazine","Triclopyr","X2.4.D"
"Sandy Creek at Homebush",2021-03-24 04:15:00,"< 0.01","0.18","< 0.02","0.26","< 0.02","< 0.05","0.02","0.1","0.18","0.1","< 0.05","0.17","0.08","< 0.05","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.01","< 0.05","0.21"
"Sandy Creek at Homebush",2021-03-29 11:00:00,"< 0.01","0.09","< 0.02","0.24","< 0.02","< 0.05","< 0.02","0.11","0.13","0.07","< 0.05","< 0.01","0.03","< 0.05","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","< 0.05"
"Sandy Creek at Homebush",2021-04-12 12:39:00,"< 0.01","0.06","< 0.02","0.12","< 0.02","< 0.05","< 0.02","0.09","0.12","0.04","0.06","< 0.01","0.02","< 0.05","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","< 0.05"
"Sandy Creek at Homebush",2021-04-29 10:20:00,"< 0.01","0.04","< 0.02","0.08","< 0.02","0.05","< 0.02","0.05","0.09","0.04","< 0.05","< 0.01","< 0.01","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.1","0.08"
"Sandy Creek at Homebush",2021-05-24 14:41:00,"< 0.01","0.03","< 0.02","0.03","< 0.02","< 0.05","< 0.05","0.03","0.04","< 0.02","< 0.02","< 0.01","< 0.01","< 0.02","< 0.05","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","< 0.02"
"Sandy Creek at Homebush",2021-06-14 11:50:00,"< 0.01","< 0.02","< 0.02","< 0.02","< 0.02","< 0.05","< 0.02","0.02","0.03","< 0.02","< 0.05","< 0.02","< 0.01","< 0.02","< 0.05","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","< 0.02"
"Sandy Creek at Homebush",2021-06-18 12:55:00,"0.01","0.06","< 0.02","0.13","< 0.02","< 0.05","< 0.02","0.05","0.1","0.02","< 0.05","< 0.02","< 0.01","< 0.02","< 0.05","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","0.05"
"Sandy Creek at Homebush",2021-06-19 03:10:00,"0.01","0.56","< 0.02","0.19","< 0.02","< 0.05","< 0.02","0.04","0.13","< 0.02","< 0.05","0.05","0.22","< 0.02","< 0.05","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","0.42"
"Sandy Creek at Homebush",2021-06-21 03:05:00,"< 0.01","2.4","< 0.02","0.27","< 0.02","0.07","< 0.02","0.04","0.11","< 0.02","< 0.05","0.03","1.1","< 0.02","< 0.05","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","0.07","0.12"
"Sandy Creek at Homebush",2021-07-13 10:54:00,"< 0.01","1.1","< 0.02","0.09","< 0.02","0.06","< 0.02","0.03","0.05","0.02","< 0.1","< 0.01","0.12","< 0.02","< 0.05","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","< 0.02"
"Sandy Creek at Homebush",2021-08-31 16:32:00,"< 0.01","0.75","< 0.02","0.18","< 0.05","< 0.05","< 0.02","0.93","0.36","0.19","0.05","< 0.01","0.3","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","0.81"
"Sandy Creek at Homebush",2021-08-31 22:32:00,"0.02","3.9","< 0.02","0.12","< 0.05","0.12","< 0.02","2","0.93","0.18","< 0.05","0.01","1.9","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","0.49"
"Sandy Creek at Homebush",2021-09-01 04:32:00,"0.01","5.4","< 0.02","1.4","< 0.05","0.13","< 0.02","1.9","0.82","1.1","0.3","0.15","3.8","< 0.02","< 0.02","< 0.02","< 0.02","0.01","< 0.01","< 0.01","< 0.05","0.16"
"Sandy Creek at Homebush",2021-09-02 20:52:00,"< 0.01","2.2","< 0.02","2.7","< 0.05","0.5","< 0.02","1.7","1.1","0.25","1","0.78","1.9","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.03","< 0.05","0.87"
"Sandy Creek at Homebush",2021-11-15 10:30:00,"< 0.01","0.25","< 0.02","0.88","< 0.02","0.23","< 0.02","0.39","0.11","0.27","0.27","0.09","1.1","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.02","< 0.05","0.03"
"Sandy Creek at Homebush",2021-11-15 11:50:00,"< 0.01","0.16","< 0.02","0.41","< 0.02","< 0.05","< 0.02","0.37","0.1","0.08","0.22","< 0.01","0.12","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.02","< 0.05","0.02"
"Sandy Creek at Homebush",2021-11-25 21:08:00,"< 0.01","1.1","< 0.02","2.1","< 0.02","0.3","< 0.02","1.7","0.56","0.86","0.41","0.03","0.12","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.02","< 0.05","0.08"
"Sandy Creek at Homebush",2021-11-26 02:38:00,"< 0.01","1","< 0.02","2.5","< 0.02","0.24","< 0.02","1.2","0.64","0.9","0.46","0.03","0.14","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.03","< 0.05","0.16"
"Sandy Creek at Homebush",2021-11-26 13:38:00,"< 0.01","3.2","< 0.02","2.9","< 0.02","0.77","< 0.02","0.91","0.57","1.1","0.31","0.12","0.32","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.03","< 0.05","0.55"
"Sandy Creek at Homebush",2021-11-29 09:17:00,"< 0.01","2.2","< 0.02","2","< 0.02","0.24","< 0.02","0.92","0.64","0.91","0.43","0.04","1.5","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.04","< 0.05","0.23"
"Sandy Creek at Homebush",2021-11-29 13:41:00,"< 0.01","3.6","< 0.02","3.4","< 0.02","0.33","< 0.02","1.8","0.84","1.1","0.34","0.04","1.7","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.09","< 0.05","0.22"
"Sandy Creek at Homebush",2021-11-30 00:41:00,"< 0.01","2.3","< 0.02","2.5","< 0.02","0.41","< 0.02","0.96","0.73","0.81","0.39","0.05","2.4","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.07","< 0.05","0.14"
"Sandy Creek at Homebush",2021-11-30 11:06:00,"< 0.01","1.8","< 0.02","2.4","< 0.02","0.48","< 0.02","0.97","0.59","0.6","0.46","0.2","2.3","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.47","< 0.05","0.37"
"Sandy Creek at Homebush",2021-12-01 16:05:00,"< 0.01","0.94","< 0.02","0.82","< 0.02","0.2","< 0.02","0.47","0.22","0.27","0.22","0.02","0.55","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.13","< 0.05","0.1"
"Sandy Creek at Homebush",2021-12-01 21:35:00,"< 0.01","0.99","< 0.02","1.3","< 0.02","0.25","< 0.02","0.61","0.3","0.71","0.24","0.03","0.78","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.1","< 0.05","0.08"
"Sandy Creek at Homebush",2021-12-02 03:05:00,"< 0.01","1.4","< 0.02","1.4","< 0.02","0.31","< 0.02","0.77","0.39","0.69","0.28","0.02","1.3","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.11","< 0.05","0.06"
"Sandy Creek at Homebush",2021-12-02 14:05:00,"< 0.01","1.2","< 0.02","1.3","< 0.02","0.25","< 0.02","0.56","0.35","0.4","0.3","0.02","1.2","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.08","< 0.05","0.07"
"Sandy Creek at Homebush",2021-12-03 01:05:00,"< 0.01","1.2","< 0.02","1","< 0.02","0.24","< 0.02","0.51","0.32","0.31","0.22","0.01","1.4","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.07","< 0.05","0.03"
"Sandy Creek at Homebush",2021-12-03 09:50:00,"< 0.01","1.2","< 0.02","1.2","< 0.02","0.37","< 0.02","0.47","0.33","0.3","0.22","0.06","1.7","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.07","< 0.05","0.12"
"Sandy Creek at Homebush",2021-12-09 23:05:00,"< 0.01","0.33","< 0.02","0.18","< 0.02","< 0.05","< 0.02","0.12","0.05","0.07","0.05","< 0.01","0.12","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.03","< 0.05","< 0.02"
"Sandy Creek at Homebush",2021-12-10 04:35:00,"< 0.01","0.82","< 0.02","0.8","< 0.02","0.23","< 0.02","0.45","0.24","0.45","0.5","0.03","0.1","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.08","< 0.05","0.04"
"Sandy Creek at Homebush",2021-12-10 10:05:00,"< 0.01","0.9","< 0.02","0.37","< 0.02","0.28","< 0.02","0.36","0.18","0.69","0.34","0.17","0.11","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.04","< 0.05","0.08"
"Sandy Creek at Homebush",2021-12-11 19:00:00,"0.02","2.2","< 0.02","1.4","< 0.02","0.26","< 0.02","0.7","0.21","0.53","0.29","0.44","0.39","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.18","< 0.05","2.2"
"Sandy Creek at Homebush",2021-12-12 00:27:00,"0.05","2.4","< 0.02","1.1","< 0.02","0.25","< 0.02","0.5","0.32","0.41","0.34","0.06","0.42","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.31","< 0.05","0.6"
"Sandy Creek at Homebush",2021-12-12 11:27:00,"0.03","9.4","< 0.02","0.65","< 0.02","0.84","< 0.02","0.78","0.33","0.34","0.95","0.17","2.6","< 0.02","< 0.02","< 0.02","< 0.02","0.04","< 0.01","0.41","< 0.05","1.3"
"Sandy Creek at Homebush",2021-12-13 03:57:00,"0.01","11","< 0.02","1","< 0.02","0.41","< 0.02","1.2","0.29","0.34","0.76","0.37","2.5","< 0.02","< 0.02","< 0.02","< 0.02","0.04","< 0.01","0.4","< 0.05","0.89"
"Sandy Creek at Homebush",2021-12-13 14:57:00,"0.02","7.3","< 0.02","1.3","< 0.02","0.42","< 0.02","1.5","0.33","0.4","0.7","0.27","2","< 0.02","< 0.02","< 0.02","< 0.02","0.03","< 0.01","0.52","< 0.05","0.78"
"Sandy Creek at Homebush",2021-12-14 14:20:00,"0.02","5.6","< 0.02","1.6","< 0.02","0.46","< 0.02","1.4","0.31","0.41","0.74","0.59","1.7","< 0.02","< 0.02","< 0.02","< 0.02","0.02","< 0.01","0.59","< 0.05","1.8"
"Sandy Creek at Homebush",2021-12-30 15:55:00,"< 0.01","0.35","< 0.02","0.27","< 0.02","0.16","< 0.02","0.38","0.2","0.29","0.2","0.06","0.11","< 0.02","0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.05","< 0.1","0.06"
"Sandy Creek at Homebush",2021-12-30 21:25:00,"0.02","1.9","< 0.02","1.3","< 0.02","0.27","< 0.02","0.67","0.33","0.75","0.3","0.17","0.27","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.1","< 0.1","0.14"
"Sandy Creek at Homebush",2021-12-31 02:55:00,"0.02","4.5","< 0.02","2.5","< 0.02","0.52","< 0.02","0.37","0.31","0.56","0.3","0.1","0.58","< 0.02","0.04","< 0.02","< 0.02","0.02","< 0.01","0.19","< 0.1","0.1"
"Sandy Creek at Homebush",2021-12-31 08:25:00,"0.02","4.3","< 0.02","1.8","< 0.02","0.94","< 0.02","0.58","0.51","1","0.7","0.4","0.49","< 0.02","0.04","< 0.02","< 0.02","0.01","< 0.01","0.4","< 0.1","0.25"
"Sandy Creek at Homebush",2022-01-08 01:35:00,"0.04","1.7","< 0.02","1.1","< 0.02","0.47","< 0.02","0.42","0.24","0.27","1.5","0.15","0.38","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.25","< 0.05","0.2"
"Sandy Creek at Homebush",2022-01-08 18:05:00,"< 0.01","0.59","< 0.02","0.23","< 0.02","0.18","< 0.02","0.49","0.21","0.16","0.36","0.03","0.11","< 0.02","0.03","< 0.02","< 0.02","< 0.01","< 0.01","0.13","< 0.05","0.15"
"Sandy Creek at Homebush",2022-01-09 05:05:00,"< 0.01","0.8","< 0.02","0.43","< 0.02","0.27","< 0.02","0.77","0.24","0.17","0.38","0.06","0.17","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.18","< 0.05","0.43"
"Sandy Creek at Homebush",2022-01-09 16:05:00,"< 0.01","0.9","< 0.02","0.52","< 0.02","0.21","< 0.02","0.62","0.32","0.32","0.59","0.05","0.19","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.22","< 0.05","0.33"
"Sandy Creek at Homebush",2022-01-10 03:05:00,"< 0.01","0.89","< 0.02","0.59","< 0.02","0.23","< 0.02","0.65","0.3","0.18","0.57","0.05","0.2","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.17","< 0.05","0.23"
"Sandy Creek at Homebush",2022-01-10 11:30:00,"0.01","0.99","< 0.02","0.52","< 0.02","0.26","< 0.02","0.65","0.36","0.19","0.54","0.11","0.24","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.17","< 0.05","0.32"
"Sandy Creek at Homebush",2022-01-31 11:57:00,"0.02","0.35","< 0.02","0.28","< 0.02","0.07","< 0.02","0.44","0.15","0.05","0.32","0.01","0.08","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.03","< 0.05","0.04"
"Sandy Creek at Homebush",2022-02-03 22:55:00,"0.02","0.51","< 0.02","1.2","< 0.02","0.14","< 0.02","0.47","0.19","0.05","0.3","< 0.01","0.05","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.02","< 0.05","< 0.02"
"Sandy Creek at Homebush",2022-02-04 04:25:00,"0.01","1","< 0.02","1.1","< 0.02","0.26","< 0.02","0.69","0.24","0.14","0.24","0.02","0.06","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.02","< 0.05","0.35"
"Sandy Creek at Homebush",2022-02-04 17:11:00,"< 0.01","0.43","< 0.02","0.36","< 0.02","0.62","0.03","0.76","0.31","0.24","0.51","0.31","0.07","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.06","< 0.05","0.73"
"Sandy Creek at Homebush",2022-02-05 21:41:00,"0.02","0.68","< 0.02","0.62","< 0.02","0.69","< 0.02","0.46","0.34","0.15","0.45","0.59","0.24","< 0.02","0.13","< 0.02","< 0.02","< 0.01","< 0.01","0.14","< 0.05","0.77"
"Sandy Creek at Homebush",2022-02-06 09:41:00,"0.02","0.75","< 0.02","0.7","< 0.02","0.67","< 0.02","0.59","0.57","0.18","0.52","0.54","0.3","< 0.02","0.06","< 0.02","< 0.02","< 0.01","< 0.01","0.2","< 0.05","1.5"
"Sandy Creek at Homebush",2022-02-06 21:41:00,"0.02","0.78","< 0.02","0.79","< 0.02","0.58","< 0.02","0.71","0.56","0.15","0.46","0.28","0.26","< 0.02","0.03","< 0.02","< 0.02","< 0.01","< 0.01","0.18","< 0.05","1.3"
"Sandy Creek at Homebush",2022-02-07 12:21:00,"0.02","0.75","< 0.02","0.85","< 0.02","0.69","< 0.02","0.65","0.5","0.16","0.49","0.33","0.25","< 0.02","0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.18","< 0.05","1.4"
"Sandy Creek at Homebush",2022-03-17 15:00:00,"0.02","0.08","< 0.02","0.32","< 0.02","0.15","0.04","0.3","0.34","0.1","0.07","0.04","0.04","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.2","0.09"
"Sandy Creek at Homebush",2022-03-30 15:00:00,"< 0.01","0.07","< 0.02","0.21","< 0.02","0.09","< 0.02","0.41","0.2","0.05","0.06","< 0.01","0.05","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","< 0.02"
"Sandy Creek at Homebush",2022-04-14 11:30:00,"0.02","0.09","< 0.02","0.17","< 0.02","0.05","< 0.02","0.24","0.18","0.04","0.07","< 0.01","0.04","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.1","< 0.02"
"Sandy Creek at Homebush",2022-04-25 17:05:00,"< 0.01","0.15","< 0.02","0.17","< 0.02","0.62","< 0.02","0.14","0.34","0.05","0.05","0.07","0.12","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.1","0.18"
"Sandy Creek at Homebush",2022-04-26 05:10:00,"< 0.01","0.11","< 0.02","0.24","< 0.02","0.68","< 0.02","0.16","0.34","0.08","0.04","0.14","0.12","< 0.02","0.02","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.1","0.21"
"Sandy Creek at Homebush",2022-05-03 14:30:00,"< 0.01","0.09","< 0.02","0.18","< 0.02","0.28","< 0.02","0.11","0.27","0.06","0.03","0.02","0.14","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.1","0.06"
"Sandy Creek at Homebush",2022-05-10 09:25:00,"< 0.01","0.07",NA,"0.1","< 0.02","0.11","< 0.02","0.09","0.19","0.06","< 0.05","< 0.01","0.08","< 0.02","0.03","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","0.11"
"Sandy Creek at Homebush",2022-05-10 21:30:00,"< 0.01","0.06",NA,"0.09","< 0.02","0.18","< 0.02","0.1","0.36","0.07","< 0.05","0.13","0.08","< 0.02","0.04","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","0.38"
"Sandy Creek at Homebush",2022-05-10 23:15:00,"< 0.01","0.02","< 0.02","0.04","< 0.02","0.34","< 0.02","0.1","0.21","0.13","< 0.05","0.05","< 0.01","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","0.13"
"Sandy Creek at Homebush",2022-05-11 03:30:00,"< 0.01","0.06","< 0.02","0.09","< 0.02","0.23","< 0.02","0.1","0.37","0.06","< 0.05","0.12","0.12","< 0.02","0.03","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","0.17"
"Sandy Creek at Homebush",2022-05-12 02:45:00,"< 0.01","0.2","< 0.02","0.09","< 0.02","0.41","< 0.02","0.07","0.21","0.11","< 0.05","0.16","0.2","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.02","< 0.05","0.25"
"Sandy Creek at Homebush",2022-05-13 14:10:00,"< 0.01","0.36","< 0.02","0.15","< 0.02","0.29","0.02","0.06","0.2","0.1","< 0.05","0.08","0.11","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.02","< 0.05","0.13"
"Sandy Creek at Homebush",2022-05-14 11:45:00,"< 0.01","0.28","< 0.02","0.16","< 0.02","0.31","0.02","0.07","0.24","0.13","< 0.05","0.06","0.11","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.02","< 0.05","0.09"
"Sandy Creek at Homebush",2022-05-16 13:20:00,"< 0.01","0.15","< 0.02","0.13","< 0.02","0.18","< 0.02","0.07","0.24","0.43","< 0.05","0.04","0.1","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","0.01","< 0.05","0.07"
"Sandy Creek at Homebush",2022-06-15 15:05:00,"0.02","0.02","< 0.02","0.04","< 0.02","< 0.05","< 0.02","0.04","0.09","0.03","< 0.02","< 0.01","0.02","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","< 0.02"
"Sandy Creek at Homebush",2022-07-04 01:25:00,"< 0.01","0.02",NA,"0.05","< 0.02","0.05","< 0.02","0.04","0.13","0.05","0.04","0.03","0.02","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","0.11"
"Sandy Creek at Homebush",2022-07-05 00:45:00,"< 0.01","0.03",NA,"0.13","< 0.02","0.42","< 0.02","0.42","0.17","0.05","0.11","0.17","0.1","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","0.82"
"Sandy Creek at Homebush",2022-07-06 03:45:00,"< 0.01","0.11","< 0.02","0.11","< 0.02","0.34","0.13","0.08","0.16","0.04","0.08","0.23","0.13","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","0.41"
"Sandy Creek at Homebush",2022-07-12 12:53:00,"< 0.01","0.04",NA,"0.06","< 0.02","0.15","0.03","0.09","0.11","0.04","0.03","0.02","0.07","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","0.05"
"Sandy Creek at Homebush",2022-08-02 11:37:00,"< 0.01","< 0.02","< 0.02","0.02","< 0.02","< 0.05","< 0.02","0.04","0.06","0.02","< 0.02","< 0.01","0.02","< 0.02","< 0.02","< 0.02","< 0.02","< 0.01","< 0.01","< 0.01","< 0.05","< 0.02"
"Sandy Creek at Homebush",2022-09-02 12:44:00,"0.02","< 0.02","< 0.02","0.02","< 0.01","< 0.07","< 0.02","0.05","0.05","0.04","< 0.07","< 0.02","0.01","< 0.02","< 0.02","< 0.02","< 0.01","< 0.02","< 0.02","< 0.01","< 0.07","< 0.02"
"Sandy Creek at Homebush",2022-10-07 12:34:00,"0.02","0.12","< 0.02","0.02","< 0.01","< 0.07","< 0.02","0.03","0.03","< 0.02","< 0.07","< 0.02","0.09","< 0.02","< 0.02","< 0.02","< 0.01","< 0.02","< 0.02","< 0.01","< 0.07","< 0.05"
"Sandy Creek at Homebush",2022-11-08 14:53:00,"< 0.01","3.3","< 0.02","0.93","< 0.01","0.27","< 0.02","0.57","0.39","0.35","1.3","< 0.02","1.1","< 0.02","< 0.02","< 0.02","< 0.01","< 0.02","< 0.02","< 0.01","< 0.1","0.14"
"Sandy Creek at Homebush",2022-11-21 15:50:00,"< 0.01","2.1","< 0.02","0.34","< 0.01","0.12","< 0.05","0.31","0.18","0.14","0.49","< 0.02","0.44","< 0.02","< 0.02","< 0.02","< 0.01","< 0.02","< 0.02","< 0.01","< 0.2","< 0.05"
"Sandy Creek at Homebush",2022-11-30 02:15:00,"0.01","2.3","< 0.02","0.85","< 0.01","0.19","< 0.05","0.42","0.38","0.72","0.79","< 0.02","0.78","< 0.02","< 0.02","< 0.02","< 0.01","< 0.02","< 0.02","< 0.01","< 0.2","0.07"
"Sandy Creek at Homebush",2022-11-30 21:55:00,"< 0.01","1.5","< 0.02","1.3","< 0.01","0.3","< 0.05","0.89","0.74","1.6","0.6","0.07","0.51","< 0.02","< 0.02","< 0.02","< 0.01","< 0.02","0.19","0.16","< 0.2","0.22"
"Sandy Creek at Homebush",2022-12-01 03:25:00,"< 0.01","1.1","< 0.02","0.93","< 0.01","0.24","< 0.05","0.6","0.49","2.7","0.49","0.05","0.81","< 0.02","< 0.02","< 0.02","< 0.01","< 0.02","0.19","0.13","< 0.2","0.15"
"Sandy Creek at Homebush",2022-12-01 08:55:00,"< 0.01","1.2","< 0.02","0.59","< 0.01","0.24","< 0.05","0.46","0.38","2.3","0.62","0.03","0.81","< 0.02","< 0.02","< 0.02","< 0.01","< 0.02","0.15","0.09","< 0.2","0.09"
"Sandy Creek at Homebush",2022-12-02 13:33:00,"0.02","2.2","< 0.02","1.3","< 0.01","0.48","< 0.05","0.86","0.52","1.5","0.83","0.03","0.57","< 0.02","< 0.02","< 0.02","< 0.01","< 0.02","0.06","0.05","< 0.2","0.2"
"Sandy Creek at Homebush",2022-12-04 01:33:00,"0.01","1.3","< 0.02","1.1","< 0.01","0.36","0.06","0.71","0.74","1.3","0.95","0.06","0.55","< 0.02","< 0.02","< 0.02","< 0.01","< 0.02","0.05","0.04","< 0.2","0.11"
"Sandy Creek at Homebush",2022-12-05 13:52:00,"0.01","0.94","< 0.02","0.97","< 0.01","0.3","0.08","0.51","0.52","0.82","1.1","0.04","0.44","< 0.02","< 0.02","< 0.02","< 0.01","< 0.02","0.05","0.03","< 0.07","0.09"
"Sandy Creek at Homebush",2022-12-20 09:37:00,"0.01","0.35","< 0.02","0.39","< 0.01","0.07","< 0.02","0.27","0.23","0.3","0.68","< 0.02","0.13","< 0.02","< 0.02","< 0.02","< 0.01","< 0.02","0.03","0.02","< 0.07","< 0.02"
"Sandy Creek at Homebush",2023-01-10 14:17:00,"0.01","0.29","< 0.05","0.45","< 0.01","0.11","< 0.02","0.65","0.12","0.1","0.44","< 0.02","0.07","< 0.02","< 0.02","< 0.05","< 0.01","< 0.02","< 0.02","0.18","< 0.07","0.02"
"Sandy Creek at Homebush",2023-01-11 19:48:00,"< 0.01","0.27","< 0.05","0.64","< 0.01","0.15","< 0.02","0.82","0.24","0.29","0.1","0.07","0.37","< 0.02","< 0.02","< 0.05","< 0.01","< 0.02","< 0.02","0.01","< 0.07","0.43"
"Sandy Creek at Homebush",2023-01-12 04:18:00,"< 0.01","1.5","< 0.05","2.7","< 0.01","0.65","< 0.02","0.29","0.23","1.1","0.87","0.38","0.31","< 0.02","< 0.02","< 0.05","< 0.01","< 0.02","0.09","0.24","< 0.07","2.2"
"Sandy Creek at Homebush",2023-01-12 19:15:00,"< 0.01","1.2","< 0.05","1.6","< 0.01","0.49","< 0.02","0.68","0.31","0.51","1.6","0.16","0.27","< 0.02","< 0.02","< 0.05","< 0.01","< 0.02","< 0.02","0.5","< 0.07","0.7"
"Sandy Creek at Homebush",2023-01-13 04:15:00,"< 0.01","0.77","< 0.05","1.1","< 0.01","0.32","< 0.02","0.44","0.21","0.48","1.1","0.1","0.36","< 0.02","< 0.02","< 0.05","< 0.01","< 0.02","< 0.02","0.54","< 0.07","0.23"
"Sandy Creek at Homebush",2023-01-13 20:14:00,"< 0.01","1.7","< 0.02","0.98","< 0.01","0.32","< 0.02","0.63","0.25","0.58","0.81","0.09","0.4","< 0.02","< 0.02","< 0.05","< 0.01","< 0.02","< 0.02","0.3","< 0.07","0.18"
"Sandy Creek at Homebush",2023-01-17 10:00:00,"< 0.01","0.25","< 0.05","0.35","< 0.01","0.07","< 0.02","0.1","0.08","0.39","< 0.07","0.02","0.13","< 0.02","< 0.02","< 0.02","< 0.01","< 0.02","< 0.02","0.12","< 0.07","0.06"
"Sandy Creek at Homebush",2023-01-18 04:55:00,"< 0.01","0.22","< 0.05","0.37","< 0.01","0.08","< 0.02","0.09","0.08","0.37","< 0.07","0.02","0.16","< 0.02","< 0.02","< 0.02","< 0.01","< 0.02","< 0.02","0.09","< 0.07","0.04"
"Sandy Creek at Homebush",2023-01-19 02:55:00,"< 0.01","0.22","< 0.05","0.33","< 0.01","< 0.07","< 0.02","0.1","0.1","0.42","0.07","< 0.02","0.17","< 0.02","< 0.02","< 0.02","< 0.01","< 0.02","< 0.02","0.08","< 0.07","0.04"
"Sandy Creek at Homebush",2023-01-25 10:44:00,"< 0.01","0.17","< 0.05","0.28","< 0.01","< 0.07","< 0.02","0.11","0.09","0.17","0.09","0.05","0.08","< 0.02","< 0.02","< 0.02","< 0.01","< 0.02","< 0.02","0.02","< 0.07","0.04"
